Covered ID,Cell Size,CenterX,CenterY,Boundary Length,Boundary NormalX, Boundary NormalY,Volume Fraction,FirstX,FirstY,Laplacian
0,0.25,-0.875,-0.875,0,0,0,0,0,0,0
0,0.25,-0.625,-0.875,0,0,0,0,0,0,0
0,0.25,-0.375,-0.875,0,0,0,0,0,0,0
0,0.25,-0.125,-0.875,0,0,0,0,0,0,0
0,0.25,0.125,-0.875,0,0,0,0,0,0,0
0,0.25,0.375,-0.875,0,0,0,0,0,0,0
0,0.25,0.625,-0.875,0,0,0,0,0,0,0
0,0.25,0.875,-0.875,0,0,0,0,0,0,0
0,0.25,-0.875,-0.625,0,0,0,0,0,0,0
2,0.25,-0.625,-0.625,0.235496,-0.447214,-0.894427,0.184722,0.00509149,0.0162872,0.494217
2,0.25,-0.375,-0.625,0.260226,-0.287348,-0.957826,0.59377,5.05686e-06,-0.0061018,0.461557
2,0.25,-0.125,-0.625,0.250994,-0.0995037,-0.995037,0.783234,1.77799e-06,-0.0177726,0.374773
2,0.25,0.125,-0.625,0.250994,0.0995037,-0.995037,0.783234,-1.77829e-06,-0.0177726,0.374773
2,0.25,0.375,-0.625,0.260226,0.287348,-0.957826,0.59377,-5.05627e-06,-0.0061018,0.461557
2,0.25,0.625,-0.625,0.235496,0.447214,-0.894427,0.184722,-0.00509149,0.0162872,0.494217
0,0.25,0.875,-0.625,0,0,0,0,0,0,0
2,0.25,-0.875,-0.375,0.285962,-0.759257,-0.650791,0.323055,0.00922849,0.0046121,0.701267
2,0.25,-0.625,-0.375,0.0536249,-0.640184,-0.768221,0.989337,-0.00556978,-0.00585736,0.550397
1,0.25,-0.375,-0.375,0,0,0,1,0,0,0.296875
1,0.25,-0.125,-0.375,0,0,0,1,0,0,0.171875
1,0.25,0.125,-0.375,0,0,0,1,0,0,0.171875
1,0.25,0.375,-0.375,0,0,0,1,0,0,0.296875
2,0.25,0.625,-0.375,0.0536249,0.640184,-0.768221,0.989337,0.00556978,-0.00585736,0.550397
2,0.25,0.875,-0.375,0.285962,0.759257,-0.650791,0.323055,-0.00922849,0.0046121,0.701267
2,0.25,-0.875,-0.125,0.258124,-0.961524,-0.274721,0.868147,-0.0237688,4.6034e-05,0.74722
1,0.25,-0.625,-0.125,0,0,0,1,0,0,0.421875
1,0.25,-0.375,-0.125,0,0,0,1,0,0,0.171875
1,0.25,-0.125,-0.125,0,0,0,1,0,0,0.046875
1,0.25,0.125,-0.125,0,0,0,1,0,0,0.046875
1,0.25,0.375,-0.125,0,0,0,1,0,0,0.171875
1,0.25,0.625,-0.125,0,0,0,1,0,0,0.421875
2,0.25,0.875,-0.125,0.258124,0.961524,-0.274721,0.868147,0.0237688,4.60406e-05,0.74722
2,0.25,-0.875,0.125,0.258124,-0.961524,0.274721,0.868147,-0.0237688,-4.60406e-05,0.74722
1,0.25,-0.625,0.125,0,0,0,1,0,0,0.421875
1,0.25,-0.375,0.125,0,0,0,1,0,0,0.171875
1,0.25,-0.125,0.125,0,0,0,1,0,0,0.046875
1,0.25,0.125,0.125,0,0,0,1,0,0,0.046875
1,0.25,0.375,0.125,0,0,0,1,0,0,0.171875
1,0.25,0.625,0.125,0,0,0,1,0,0,0.421875
2,0.25,0.875,0.125,0.258124,0.961524,0.274721,0.868147,0.0237688,-4.6034e-05,0.74722
2,0.25,-0.875,0.375,0.285962,-0.759257,0.650791,0.323055,0.00922849,-0.0046121,0.701267
2,0.25,-0.625,0.375,0.0536249,-0.640184,0.768221,0.989337,-0.00556978,0.00585736,0.550397
1,0.25,-0.375,0.375,0,0,0,1,0,0,0.296875
1,0.25,-0.125,0.375,0,0,0,1,0,0,0.171875
1,0.25,0.125,0.375,0,0,0,1,0,0,0.171875
1,0.25,0.375,0.375,0,0,0,1,0,0,0.296875
2,0.25,0.625,0.375,0.0536249,0.640184,0.768221,0.989337,0.00556978,0.00585736,0.550397
2,0.25,0.875,0.375,0.285962,0.759257,0.650791,0.323055,-0.00922849,-0.0046121,0.701267
0,0.25,-0.875,0.625,0,0,0,0,0,0,0
2,0.25,-0.625,0.625,0.235496,-0.447214,0.894427,0.184722,0.00509149,-0.0162872,0.494217
2,0.25,-0.375,0.625,0.260226,-0.287348,0.957826,0.59377,5.05627e-06,0.0061018,0.461557
2,0.25,-0.125,0.625,0.250994,-0.0995037,0.995037,0.783234,1.77829e-06,0.0177726,0.374773
2,0.25,0.125,0.625,0.250994,0.0995037,0.995037,0.783234,-1.77799e-06,0.0177726,0.374773
2,0.25,0.375,0.625,0.260226,0.287348,0.957826,0.59377,-5.05686e-06,0.0061018,0.461557
2,0.25,0.625,0.625,0.235496,0.447214,0.894427,0.184722,-0.00509149,-0.0162872,0.494217
0,0.25,0.875,0.625,0,0,0,0,0,0,0
0,0.25,-0.875,0.875,0,0,0,0,0,0,0
0,0.25,-0.625,0.875,0,0,0,0,0,0,0
0,0.25,-0.375,0.875,0,0,0,0,0,0,0
0,0.25,-0.125,0.875,0,0,0,0,0,0,0
0,0.25,0.125,0.875,0,0,0,0,0,0,0
0,0.25,0.375,0.875,0,0,0,0,0,0,0
0,0.25,0.625,0.875,0,0,0,0,0,0,0
0,0.25,0.875,0.875,0,0,0,0,0,0,0
