Covered ID,Cell Size,CenterX,CenterY,Boundary Length,Boundary NormalX, Boundary NormalY,Volume Fraction,FirstX,FirstY,Laplacian
2,0.5,-0.75,-0.75,0.517638,-0.707107,-0.707107,0.267949,0.0346752,0.0346752,0.63726
2,0.5,-0.25,-0.75,0.516708,-0.316228,-0.948683,0.858846,0.000567601,-0.0928613,0.598436
2,0.5,0.25,-0.75,0.516708,0.316228,-0.948683,0.858846,-0.000567602,-0.0928613,0.598436
2,0.5,0.75,-0.75,0.517638,0.707107,-0.707107,0.267949,-0.0346752,0.0346752,0.63726
2,0.5,-0.75,-0.25,0.516708,-0.948683,-0.316228,0.858846,-0.0928613,0.000567591,0.598436
1,0.5,-0.25,-0.25,0,0,0,1,0,0,0.1875
1,0.5,0.25,-0.25,0,0,0,1,0,0,0.1875
2,0.5,0.75,-0.25,0.516708,0.948683,-0.316228,0.858846,0.0928613,0.000567616,0.598436
2,0.5,-0.75,0.25,0.516708,-0.948683,0.316228,0.858846,-0.0928613,-0.000567616,0.598436
1,0.5,-0.25,0.25,0,0,0,1,0,0,0.1875
1,0.5,0.25,0.25,0,0,0,1,0,0,0.1875
2,0.5,0.75,0.25,0.516708,0.948683,0.316228,0.858846,0.0928613,-0.000567591,0.598436
2,0.5,-0.75,0.75,0.517638,-0.707107,0.707107,0.267949,0.0346752,-0.0346752,0.63726
2,0.5,-0.25,0.75,0.516708,-0.316228,0.948683,0.858846,0.000567602,0.0928613,0.598436
2,0.5,0.25,0.75,0.516708,0.316228,0.948683,0.858846,-0.000567601,0.0928613,0.598436
2,0.5,0.75,0.75,0.517638,0.707107,0.707107,0.267949,-0.0346752,-0.0346752,0.63726
